raw_sid,namespace,pkdb_sid,study_name,pmid,pmcid,doi,title,raw_data_path,paperclip_available,paperclip_text_availability,paperclip_id,paperclip_source,paperclip_document_path,paperclip_url,match_method,match_note
1623898,pmid,,Sindrup1992,1623898,,,The effect of quinidine on the analgesic effect of codeine.,pmid/1623898/study.json,no,none,,,,,,no_exact_match
PKDB00137,pkdb,PKDB00137,Kakuda2014,24165884,,,The effect of single- and multiple-dose etravirine on a drug cocktail of representative cytochrome P450 probes and digoxin in healthy subjects.,pkdb/PKDB00137/study.json,yes,abstract_only,oa_W2000238969,abstracts,,https://doi.org/10.1002/jcph.214,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00052,pkdb,PKDB00052,Murphy1988,2482799,,,The effect of smoking on caffeine elimination: implications for its use as a semiquantitative test of liver function.,pkdb/PKDB00052/study.json,yes,abstract_only,oa_W2034062476,abstracts,,https://doi.org/10.1111/j.1440-1681.1988.tb01003.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00465,pkdb,PKDB00465,Kamimori1999,10492057,,,"The effect of the menstrual cycle on the pharmacokinetics of caffeine in normal, healthy eumenorrheic females.",pkdb/PKDB00465/study.json,no,none,,,,,,no_exact_match
PKDB00129,pkdb,PKDB00129,Trang1982,7064899,,,The effect of vitamin C on the pharmacokinetics of caffeine in elderly men.,pkdb/PKDB00129/study.json,no,none,,,,,,no_exact_match
PKDB00002,pkdb,PKDB00002,Akinyinka2000,10877011,,,The effects of acute falciparum malaria on the disposition of caffeine and the comparison of saliva and plasma-derived pharmacokinetic parameters in adult Nigerians.,pkdb/PKDB00002/study.json,no,none,,,,,,no_exact_match
PKDB00274,pkdb,PKDB00274,Klotz1975,1127104,PMC301753,10.1172/JCI107938,The effects of age and liver disease on the disposition and elimination of diazepam in adult man.,pkdb/PKDB00274/study.json,yes,abstract_only,oa_W2082425802,abstracts,,https://doi.org/10.1172/jci107938,doi_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00165,pkdb,PKDB00165,Prescott1973,4788034,,,The effects of hepatic and renal damage on paracetamol metabolism and excretion following overdosage. A pharmacokinetic study.,pkdb/PKDB00165/study.json,yes,abstract_only,oa_W2046731343,abstracts,,https://doi.org/10.1111/j.1476-5381.1973.tb08536.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00348,pkdb,PKDB00348,Ziviani2001,11259986,PMC2014440,10.1111/j.1365-2125.2001.bcp119.x,The effects of lacidipine on the steady/state plasma concentrations of simvastatin in healthy subjects.,pkdb/PKDB00348/study.json,yes,abstract_only,oa_W2042139205,abstracts,,https://doi.org/10.1111/j.1365-2125.2001.bcp119.x,doi_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00464,pkdb,PKDB00464,Kamimori1987,3830245,,,The effects of obesity and exercise on the pharmacokinetics of caffeine in lean and obese volunteers.,pkdb/PKDB00464/study.json,no,none,,,,,,no_exact_match
9024733,pmid,,Davidson1997,9024733,,,The efficacy and six-week tolerability of simvastatin 80 and 160 mg/day.,pmid/9024733/study.json,no,none,,,,,,no_exact_match
PKDB00123,pkdb,PKDB00123,Lau1994,7696381,,,The estimation of paracetamol and its major metabolites in both plasma and urine by a single high-performance liquid chromatography assay.,pkdb/PKDB00123/study.json,no,none,,,,,,no_exact_match
PKDB00431,pkdb,PKDB00431,Axelrod1953,13053413,,,The fate of caffeine in man and a method for its estimation in biological material.,pkdb/PKDB00431/study.json,no,none,,,,,,no_exact_match
PKDB00501,pkdb,PKDB00501,Anzai2020,32593714,,,The Impact of a Heterozygous SLCO1B3 Null Variant on the Indocyanine Green Retention Test.,pkdb/PKDB00501/study.json,no,none,,,,,,no_exact_match
PKDB00111,pkdb,PKDB00111,Wu2014,24077935,,,The impact of CYP2D6 polymorphisms on the pharmacokinetics of codeine and its metabolites in Mongolian Chinese subjects.,pkdb/PKDB00111/study.json,no,none,,,,,,no_exact_match
PKDB00190,pkdb,PKDB00190,Fulton1979,444368,,,The influence of age on the pharmacokinetics of paracetamol [proceedings].,pkdb/PKDB00190/study.json,no,none,,,,,,no_exact_match
8841152,pmid,PKDB00576,Capon1996,8841152,,,The influence of CYP2D6 polymorphism and quinidine on the disposition and antitussive effect of dextromethorphan in humans.,pmid/8841152/study.json,yes,abstract_only,oa_W2044002533,abstracts,,https://doi.org/10.1016/s0009-9236(96)90056-9,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00336,pkdb,PKDB00336,Hecken1985,4041343,PMC1400690,10.1111/j.1365-2125.1985.tb05065.x,The influence of diflunisal on the pharmacokinetics of oxazepam.,pkdb/PKDB00336/study.json,yes,abstract_only,oa_W1972064749,abstracts,,https://doi.org/10.1111/j.1365-2125.1985.tb05065.x,doi_exact,Abstract corpus record; no Paperclip full-text document path.
12540611,pmid,,Kjems2003,12540611,,,The influence of GLP-1 on glucose-stimulated insulin secretion: effects on beta-cell sensitivity in type 2 and nondiabetic subjects.,pmid/12540611/study.json,no,none,,,,,,no_exact_match
PKDB00219,pkdb,PKDB00219,Nimmo1978,,,,The influence of posture on paracetamol absorption,pkdb/PKDB00219/study.json,no,none,,,,,,no_exact_match
PKDB00299,pkdb,PKDB00299,Kamimori2000,10883415,,,The influence of the menstrual cycle on triazolam and indocyanine green pharmacokinetics.,pkdb/PKDB00299/study.json,yes,abstract_only,oa_W2106563166,abstracts,,https://doi.org/10.1177/00912700022009495,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00366,pkdb,PKDB00366,Jiang2017,28350522,,,"The influences of SLCO1B1 and ABCB1 genotypes on the pharmacokinetics of simvastatin, in relation to CYP3A4 inhibition.",pkdb/PKDB00366/study.json,no,none,,,,,,no_exact_match
PKDB00086,pkdb,PKDB00086,Yang2015,25922805,PMC4411542,10.4093/dmj.2015.39.2.117,The Insulin Resistance but Not the Insulin Secretion Parameters Have Changed in the Korean Population during the Last Decade.,pkdb/PKDB00086/study.json,yes,full_text,PMC4411542,pmc,/papers/PMC4411542/content.lines,https://paperclip.gxl.ai/citations/papers/PMC4411542,pmcid_exact,
PKDB00362,pkdb,PKDB00362,Mousa2000,10741630,,,The interaction of diltiazem with simvastatin.,pkdb/PKDB00362/study.json,yes,abstract_only,oa_W1995962199,abstracts,,https://doi.org/10.1067/mcp.2000.104609,title_exact,Abstract corpus record; no Paperclip full-text document path.
3356089,pmid,,Arias1988,3356089,,,The oxidative metabolism of sparteine in the Cuna Amerindians of Panama: absence of evidence for deficient metabolizers.,pmid/3356089/study.json,yes,abstract_only,oa_W2153996615,abstracts,,https://doi.org/10.1038/clpt.1988.58,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00061,pkdb,PKDB00061,Spigset1999a,10471076,,,The paraxanthine:caffeine ratio in serum or in saliva as a measure of CYP1A2 activity: when should the sample be obtained?,pkdb/PKDB00061/study.json,no,none,,,,,,no_exact_match
PKDB00486,pkdb,PKDB00486,Scott1989,2713214,PMC1379781,10.1111/j.1365-2125.1989.tb05352.x,The pharmacokinetics of caffeine and its dimethylxanthine metabolites in patients with chronic liver disease.,pkdb/PKDB00486/study.json,yes,abstract_only,oa_W2067519286,abstracts,,https://doi.org/10.1111/j.1365-2125.1989.tb05352.x,doi_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00106,pkdb,PKDB00106,Shord2009,19357842,PMC3775655,10.1007/s00228-009-0646-3,The pharmacokinetics of codeine and its metabolites in Blacks with sickle cell disease.,pkdb/PKDB00106/study.json,no,none,,,,,,no_exact_match
PKDB00199,pkdb,PKDB00199,Smith1981,6116606,,,The pharmacokinetics of midazolam in man.,pkdb/PKDB00199/study.json,no,none,,,,,,no_exact_match
PKDB00525,pkdb,PKDB00525,Regaardh1990,2315973,,,The pharmacokinetics of omeprazole in humans--a study of single intravenous and oral doses.,pkdb/PKDB00525/study.json,yes,abstract_only,oa_W2035787557,abstracts,,https://doi.org/10.1097/00007691-199003000-00010,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00498,pkdb,PKDB00498,Tamminga2001b,11829201,,,The prevalence of CYP2D6 and CYP2C19 genotypes in a population of healthy Dutch volunteers.,pkdb/PKDB00498/study.json,no,none,,,,,,no_exact_match
PKDB00440,pkdb,PKDB00440,Bruce1986,3741730,PMC1401080,10.1111/j.1365-2125.1986.tb02883.x,The psychopharmacological and electrophysiological effects of single doses of caffeine in healthy human subjects.,pkdb/PKDB00440/study.json,yes,abstract_only,oa_W2032565719,abstracts,,https://doi.org/10.1111/j.1365-2125.1986.tb02883.x,doi_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00029,pkdb,PKDB00029,Jensen2004,15127815,,,"The quantification of paracetamol, paracetamol glucuronide and paracetamol sulphate in plasma and urine using a single high-performance liquid chromatography assay.",pkdb/PKDB00029/study.json,no,none,,,,,,no_exact_match
PKDB00468,pkdb,PKDB00468,Kamimori2002,11839447,,,The rate of absorption and relative bioavailability of caffeine administered in chewing gum versus capsules to normal healthy volunteers.,pkdb/PKDB00468/study.json,no,none,,,,,,no_exact_match
PKDB00122,pkdb,PKDB00122,Briant1976,,,,The Rate of Acetaminophen Metabolism in the Elderly and the Young,pkdb/PKDB00122/study.json,yes,abstract_only,oa_W1999852053,abstracts,,https://doi.org/10.1111/j.1532-5415.1976.tb03312.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
16702313,pmid,,WachtersHagedoorn2006,16702313,,,The rate of intestinal glucose absorption is correlated with plasma glucose-dependent insulinotropic polypeptide concentrations in healthy men.,pmid/16702313/study.json,no,none,,,,,,no_exact_match
PKDB00425,pkdb,PKDB00425,Roberts1976,973986,PMC1428933,10.1111/j.1365-2125.1976.tb00646.x,"The relationship between liver volume, antipyrine clearance and indocyanine green clearance before and after phenobarbitone administration in man.",pkdb/PKDB00425/study.json,yes,abstract_only,oa_W2076374173,abstracts,,https://doi.org/10.1111/j.1365-2125.1976.tb00646.x,doi_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00245,pkdb,PKDB00245,Kharasch1997,9232132,,10.1097/00000542-199707000-00006,The role of cytochrome P450 3A4 in alfentanil clearance. Implications for interindividual variability in disposition and perioperative drug interactions.,pkdb/PKDB00245/study.json,yes,abstract_only,oa_W2017334752,abstracts,,https://doi.org/10.1097/00000542-199707000-00006,doi_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00492,pkdb,PKDB00492,Tripathi2015,25853045,PMC4382505,10.1016/j.jobcr.2014.12.003,The role of salivary caffeine clearance in the diagnosis of chronic liver disease.,pkdb/PKDB00492/study.json,no,none,,,,,,no_exact_match
PKDB00195,pkdb,PKDB00195,Clements1984,6487489,PMC1463596,,The role of sulphate conjugation in the metabolism and disposition of oral and intravenous paracetamol in man.,pkdb/PKDB00195/study.json,yes,abstract_only,oa_W1988022616,abstracts,,https://doi.org/10.1111/j.1365-2125.1984.tb02495.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
7423506,pmid,PKDB00575,Barnhart1980,7423506,,,The urinary excretion of dextromethorphan and three metabolites in dogs and humans.,pmid/7423506/study.json,no,none,,,,,,no_exact_match
PKDB00389,pkdb,PKDB00389,Caesar1961,13689739,,,The use of indocyanine green in the measurement of hepatic blood flow and as a test of hepatic function.,pkdb/PKDB00389/study.json,no,none,,,,,,no_exact_match
PKDB00429,pkdb,PKDB00429,Arnaud1981,,,10.1007/978-3-663-05268-5_18,Theophylline and caffeine metabolism in man,pkdb/PKDB00429/study.json,no,none,,,,,,no_exact_match
PKDB00157,pkdb,PKDB00157,Sonne1988,3220092,,,Therapeutic doses of codeine have no effect on acetaminophen clearance or metabolism.,pkdb/PKDB00157/study.json,no,none,,,,,,no_exact_match
PKDB00508,pkdb,PKDB00508,Keech1995,8005129,,,Three-year follow-up of the Oxford Cholesterol Study: assessment of the efficacy and safety of simvastatin in preparation for a large mortality study.,pkdb/PKDB00508/study.json,yes,abstract_only,oa_W1933463071,abstracts,,https://doi.org/10.1093/oxfordjournals.eurheartj.a060485,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00254,pkdb,PKDB00254,Greenblatt2003,12891222,,,Time course of recovery of cytochrome p450 3A function after single doses of grapefruit juice.,pkdb/PKDB00254/study.json,yes,abstract_only,oa_W1985731196,abstracts,,https://doi.org/10.1016/s0009-9236(03)00118-8,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00032,pkdb,PKDB00032,Faber2004,15289794,,,Time response of cytochrome P450 1A2 activity on cessation of heavy smoking.,pkdb/PKDB00032/study.json,no,none,,,,,,no_exact_match
PKDB00392,pkdb,PKDB00392,DOnofrio2014,24834884,,,Time-to-peak values can estimate hepatic functional reserve in patients undergoing surgical resection: a comparison between perfusion CT and indocyanine green retention test.,pkdb/PKDB00392/study.json,no,none,,,,,,no_exact_match
PKDB00212,pkdb,PKDB00212,Depre1992,1487229,,,"Tolerance and pharmacokinetics of propacetamol, a paracetamol formulation for intravenous use.",pkdb/PKDB00212/study.json,yes,abstract_only,oa_W2017043063,abstracts,,https://doi.org/10.1111/j.1472-8206.1992.tb00119.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
8877677,pmid,,Posvar1996,8877677,,,"Tolerance and pharmacokinetics of single-dose atorvastatin, a potent inhibitor of HMG-CoA reductase, in healthy subjects.",pmid/8877677/study.json,yes,abstract_only,oa_W2037988396,abstracts,,https://doi.org/10.1002/j.1552-4604.1996.tb04242.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00309,pkdb,PKDB00309,Barr1990a,,,,Torasemide dose-proportionality of pharmacokinetics and pharmacodynamics,pkdb/PKDB00309/study.json,no,none,,,,,,no_exact_match
PKDB00312,pkdb,PKDB00312,Broekhuysen1986,3536530,,,"Torasemide, a new potent diuretic. Double-blind comparison with furosemide.",pkdb/PKDB00312/study.json,no,none,,,,,,no_exact_match
PKDB00097,pkdb,PKDB00097,Lafolie1996,8934303,,,Urine and plasma pharmacokinetics of codeine in healthy volunteers: implications for drugs-of-abuse testing.,pkdb/PKDB00097/study.json,yes,abstract_only,oa_W2107392421,abstracts,,https://doi.org/10.1093/jat/20.7.541,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00098,pkdb,PKDB00098,Liao2009,19156643,,,Urine and plasma pharmacokinetics of codeine in healthy volunteers: implications for drugs-of-abuse testing.,pkdb/PKDB00098/study.json,yes,abstract_only,oa_W2107392421,abstracts,,https://doi.org/10.1093/jat/20.7.541,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00084,pkdb,PKDB00084,Polonsky1986,3511094,PMC423314,10.1172/JCI112308,Use of biosynthetic human C-peptide in the measurement of insulin secretion rates in normal volunteers and type I diabetic patients.,pkdb/PKDB00084/study.json,yes,abstract_only,oa_W1979180498,abstracts,,https://doi.org/10.1172/jci112308,doi_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00177,pkdb,PKDB00177,Sanaka2000,10864349,,,Use of salivary acetaminophen concentration to assess gastric emptying rate of liquids.,pkdb/PKDB00177/study.json,no,none,,,,,,no_exact_match
PKDB00308,pkdb,PKDB00308,Dyk2019,31611799,PMC6777419,10.3389/fphar.2019.01120,Validation of a 3-h Sampling Interval to Assess Variability in Cytochrome P450 3A Phenotype and the Impact of Induction and Mechanism-Based Inhibition Using Midazolam as a Probe Substrate.,pkdb/PKDB00308/study.json,yes,full_text,PMC6777419,pmc,/papers/PMC6777419/content.lines,https://paperclip.gxl.ai/citations/papers/PMC6777419,pmcid_exact,
PKDB00046,pkdb,PKDB00046,Koch1999,10416066,,,Validation of a high-performance liquid chromatography assay for quantification of caffeine and paraxanthine in human serum in the context of CYP1A2 phenotyping.,pkdb/PKDB00046/study.json,yes,abstract_only,oa_W2056118284,abstracts,,https://doi.org/10.1002/(sici)1099-0801(199906)13:4<309::aid-bmc881>3.0.co;2-j,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00055,pkdb,PKDB00055,Park2003,14578861,,,"Validity of the 13C-caffeine breath test as a noninvasive, quantitative test of liver function.",pkdb/PKDB00055/study.json,yes,abstract_only,oa_W1980317932,abstracts,,https://doi.org/10.1053/jhep.2003.50475,title_exact,Abstract corpus record; no Paperclip full-text document path.
